user_id,movie_id,rating,title
1710658,7,3,8 Man
2083367,78,4,Jingle All the Way
387418,133,1,Viva La Bam: Season 1
1300759,104,4,The Great Race
722591,153,4,MTV Yoga
2056022,20,2,Seeta Aur Geeta
2118461,92,5,ECW: Cyberslam '99
1061195,21,1,Strange Relations
1932594,148,3,Sweet November
1114324,102,1,Notre Musique
1792741,77,2,Congo
3321,167,2,The Chorus
2040859,139,1,Allergies: A Natural Approach
2291306,107,1,Magnolia: Bonus Material
2147527,71,2,Maya Lin: A Strong Clear Vision
1664010,106,5,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985
1033930,78,4,Jingle All the Way
595778,111,3,Duplex (Widescreen)
798296,16,1,Screamers
2606799,28,5,Lilo and Stitch
1984086,58,5,Dragonheart
2537543,16,1,Screamers
1563935,97,1,Mostly Martha
1852040,122,1,Cube 2: Hypercube
636262,155,1,The Strongest Man in the World
1105029,33,2,Aqua Teen Hunger Force: Vol. 1
387418,141,1,Goddess of Mercy
1977959,77,4,Congo
1403217,144,1,Deepak Chopra: The Way of the Wizard & Alchemy
530789,44,5,Spitfire Grill
1819462,71,1,Maya Lin: A Strong Clear Vision
2238060,165,5,Richard Pryor: Live on the Sunset Strip
3321,162,2,John Cleese on How to Irritate People
1461435,94,1,G3: Live in Concert
595778,73,3,Davy Crockett: 50th Anniversary Double Feature
752642,117,3,Silk Stockings
752642,171,3,Funny Face
1461435,35,1,Ferngully 2: The Magical Rescue
908205,108,4,Spartan
684876,148,4,Sweet November
1639792,45,1,The Love Letter
2584676,83,2,Silkwood
2634967,95,1,Dona Herlinda and Her Son
1663888,108,3,Spartan
1114324,148,3,Sweet November
1673185,47,3,The Bad and the Beautiful
387418,28,1,Lilo and Stitch
1639792,75,1,Grind
2062350,83,1,Silkwood
1876520,95,2,Dona Herlinda and Her Son
3321,155,3,The Strongest Man in the World
507603,39,1,Love Reinvented
2040859,96,1,Inside the Space Station
1664010,28,5,Lilo and Stitch
1037245,122,3,Cube 2: Hypercube
1903324,21,1,Strange Relations
1105029,8,2,What the #$*! Do We Know!?
1061195,50,3,A Yank in the R.A.F.
57633,61,3,Ricky Martin: One Night Only
2083367,29,3,Boycott
2238060,23,5,Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo
1461435,124,1,Cold Blooded
2625420,59,2,Sex and the Beauties
387418,6,2,Sick
1105029,166,5,Fame
387418,114,1,Dominion Tank Police Part 1 & 2
1233297,161,3,Ninotchka
1710658,113,3,Bruce Lee: A Warrior's Journey
722591,23,5,Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo
1029163,28,2,Lilo and Stitch
1272379,46,2,Rudolph the Red-Nosed Reindeer
743633,156,3,Husbands and Wives
682963,19,3,By Dawn's Early Light
2083367,157,3,Laird: White Knuckle Extreme
1299887,166,3,Fame
1977959,152,4,A Little Princess
322009,129,2,Darkwolf
2439493,109,1,No Way Back
2056022,103,3,Sanford and Son: Season 6
74441,147,2,Where Sleeping Dogs Lie
1602153,89,3,Chain of Command
387418,57,1,Richard III
1876520,83,2,Silkwood
2634967,165,1,Richard Pryor: Live on the Sunset Strip
1792741,24,1,My Bloody Valentine
447759,118,5,Rambo: First Blood Part II
1227322,173,2,The Devil's Brigade
1001129,24,3,My Bloody Valentine
1639792,147,1,Where Sleeping Dogs Lie
387418,139,2,Allergies: A Natural Approach
2062350,76,5,I Love Lucy: Season 2
74441,118,1,Rambo: First Blood Part II
447759,109,5,No Way Back
2118461,66,3,Barbarian Queen 2
1664010,123,3,Chain of Fools
1028463,123,5,Chain of Fools
2056022,44,2,Spitfire Grill
386947,127,3,Fatal Beauty
2118461,29,4,Boycott
798296,19,1,By Dawn's Early Light
798296,46,3,Rudolph the Red-Nosed Reindeer
1935793,88,1,Record of Lodoss War: Chronicles of the Heroic Knight
238740,82,2,The Frogmen
530789,58,5,Dragonheart
1227322,85,1,Elfen Lied
387418,62,3,Ken Burns' America: Empire of the Air
303948,76,4,I Love Lucy: Season 2
525356,58,2,Dragonheart
1663888,50,3,A Yank in the R.A.F.
818752,30,5,Something's Gotta Give
1927580,171,3,Funny Face
387418,66,2,Barbarian Queen 2
1515355,155,3,The Strongest Man in the World
2439493,137,1,Naked Lies
1663888,161,5,Ninotchka
2150746,174,3,Adam-12: Season 1
2537543,28,1,Lilo and Stitch
2119007,23,3,Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo
2625420,71,2,Maya Lin: A Strong Clear Vision
2118461,164,3,One Last Dance
1984086,104,4,The Great Race
862596,168,2,Smokey and the Bandit Part 3
1663888,48,1,Justice League
16272,152,2,A Little Princess
1650301,173,1,The Devil's Brigade
57633,110,3,Scandal
1563935,32,3,ABC Primetime: Mel Gibson's The Passion of the Christ
2118461,55,5,Jade
503235,171,2,Funny Face
798296,41,1,Horror Vision
71594,122,4,Cube 2: Hypercube
1771252,155,4,The Strongest Man in the World
57633,168,1,Smokey and the Bandit Part 3
322009,57,3,Richard III
1105029,152,5,A Little Princess
1932594,30,5,Something's Gotta Give
1903324,30,4,Something's Gotta Give
503235,44,3,Spitfire Grill
1298511,96,3,Inside the Space Station
2248080,18,2,Immortal Beloved
2118461,88,4,Record of Lodoss War: Chronicles of the Heroic Knight
1314869,133,2,Viva La Bam: Season 1
1300759,50,4,A Yank in the R.A.F.
682963,166,3,Fame
1602153,152,3,A Little Princess
682963,79,3,The Killing
2439493,108,1,Spartan
1110156,111,3,Duplex (Widescreen)
1784150,157,3,Laird: White Knuckle Extreme
2118461,44,4,Spitfire Grill
1028463,26,3,Never Die Alone
507603,138,3,Star Trek: Voyager: Season 1
2083367,101,3,Complete Shamanic Princess
2150746,28,2,Lilo and Stitch
305344,94,4,G3: Live in Concert
1227322,35,1,Ferngully 2: The Magical Rescue
716173,30,5,Something's Gotta Give
147386,44,3,Spitfire Grill
1298511,19,3,By Dawn's Early Light
636262,33,1,Aqua Teen Hunger Force: Vol. 1
1612901,33,1,Aqua Teen Hunger Force: Vol. 1
1114324,171,3,Funny Face
752642,110,3,Scandal
2118461,73,4,Davy Crockett: 50th Anniversary Double Feature
1299887,145,3,Get Out Your Handkerchiefs
387418,93,1,They Came Back
1314869,3,2,Character
322009,143,4,The Game
2256485,58,3,Dragonheart
1061195,111,3,Duplex (Widescreen)
1033930,173,4,The Devil's Brigade
1114324,97,1,Mostly Martha
1639792,88,1,Record of Lodoss War: Chronicles of the Heroic Knight
1233297,166,3,Fame
2118461,114,4,Dominion Tank Police Part 1 & 2
2606799,32,5,ABC Primetime: Mel Gibson's The Passion of the Christ
2083367,134,3,Spirit Lost
647979,117,4,Silk Stockings
789014,125,2,Nighthawks
2606799,162,1,John Cleese on How to Irritate People
786312,83,4,Silkwood
2634967,114,1,Dominion Tank Police Part 1 & 2
1673185,30,3,Something's Gotta Give
504620,32,2,ABC Primetime: Mel Gibson's The Passion of the Christ
1673185,8,2,What the #$*! Do We Know!?
1299887,108,3,Spartan
147386,175,4,Reservoir Dogs
1166912,66,2,Barbarian Queen 2
3321,73,4,Davy Crockett: 50th Anniversary Double Feature
1166912,108,3,Spartan
2062350,173,5,The Devil's Brigade
2291306,62,2,Ken Burns' America: Empire of the Air
57633,109,2,No Way Back
71594,47,4,The Bad and the Beautiful
1028463,138,5,Star Trek: Voyager: Season 1
387418,8,1,What the #$*! Do We Know!?
752642,30,3,Something's Gotta Give
2439493,81,1,Antarctica: IMAX
722591,58,5,Dragonheart
2606799,169,4,Cartoon Network Halloween: 9 Creepy Cartoon Capers
447759,161,5,Ninotchka
862596,45,2,The Love Letter
305344,70,2,Tai Chi: The 24 Forms
1792741,25,4,Inspector Morse 31: Death Is Now My Neighbour
387418,33,1,Aqua Teen Hunger Force: Vol. 1
2625420,112,2,The Eye of Vichy
716173,117,5,Silk Stockings
1461435,55,2,Jade
1001129,83,3,Silkwood
2606799,114,2,Dominion Tank Police Part 1 & 2
1509395,31,1,Classic Albums: Meat Loaf: Bat Out of Hell
1639792,171,1,Funny Face
2315012,73,5,Davy Crockett: 50th Anniversary Double Feature
647979,171,4,Funny Face
2634967,173,1,The Devil's Brigade
1233297,12,3,My Favorite Brunette
238740,83,4,Silkwood
1707198,74,3,6ixtynin9
1932594,131,3,Arachnid
2625420,126,2,Vampire Effect (aka Twins Effect)
1033930,79,3,The Killing
752642,45,1,The Love Letter
1650301,31,2,Classic Albums: Meat Loaf: Bat Out of Hell
1515355,68,5,Invader Zim
1903324,95,1,Dona Herlinda and Her Son
57633,148,2,Sweet November
1902838,55,1,Jade
595778,125,1,Nighthawks
1509395,113,3,Bruce Lee: A Warrior's Journey
238740,110,4,Scandal
2439493,106,1,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985
2291306,79,5,The Killing
2118461,28,5,Lilo and Stitch
2457095,131,2,Arachnid
1509395,133,4,Viva La Bam: Season 1
2584676,47,2,The Bad and the Beautiful
1664010,58,5,Dragonheart
1650301,18,2,Immortal Beloved
1515355,113,4,Bruce Lee: A Warrior's Journey
402266,104,4,The Great Race
2056022,174,2,Adam-12: Season 1
1227322,108,1,Spartan
2237185,16,3,Screamers
1639792,70,1,Tai Chi: The 24 Forms
2439493,34,1,Ashtanga Yoga: Beginner's Practice with Nicki Doane
2584676,143,3,The Game
2118461,68,5,Invader Zim
2248080,57,2,Richard III
387418,31,1,Classic Albums: Meat Loaf: Bat Out of Hell
1139570,78,2,Jingle All the Way
2256485,1,1,Dinosaur Planet
798296,64,1,Outside the Law
2291306,51,1,Jonah: A VeggieTales Movie: Bonus Material
305344,115,1,Lord Peter Wimsey: Murder Must Advertise
2584676,127,1,Fatal Beauty
752642,84,1,The Powerpuff Girls Movie
2439493,112,1,The Eye of Vichy
1932594,146,2,Cannibal Women in the Avocado Jungle of Death
595778,78,4,Jingle All the Way
322009,76,4,I Love Lucy: Season 2
1314869,18,3,Immortal Beloved
1314869,32,3,ABC Primetime: Mel Gibson's The Passion of the Christ
1932594,3,1,Character
1673185,46,3,Rudolph the Red-Nosed Reindeer
1029163,108,2,Spartan
2439493,12,1,My Favorite Brunette
1710658,78,3,Jingle All the Way
1166912,18,3,Immortal Beloved
1935793,8,1,What the #$*! Do We Know!?
2083367,81,4,Antarctica: IMAX
2238060,152,5,A Little Princess
1663888,90,3,The Lemon Drop Kid
1314869,81,3,Antarctica: IMAX
2584676,44,3,Spitfire Grill
525356,9,1,Class of Nuke 'Em High 2
789014,111,2,Duplex (Widescreen)
305344,22,1,Chump Change
2584676,157,1,Laird: White Knuckle Extreme
1299887,73,4,Davy Crockett: 50th Anniversary Double Feature
818752,152,3,A Little Princess
1977959,75,3,Grind
386947,24,3,My Bloody Valentine
305344,174,1,Adam-12: Season 1
1139570,75,3,Grind
2119007,168,5,Smokey and the Bandit Part 3
71594,127,3,Fatal Beauty
1792741,108,1,Spartan
1298511,165,5,Richard Pryor: Live on the Sunset Strip
3321,148,2,Sweet November
305344,95,1,Dona Herlinda and Her Son
1876520,160,2,Gormenghast
2439493,27,1,Sesame Street: Elmo's World: The Street We Live On
1233297,79,4,The Killing
794999,131,5,Arachnid
1932594,132,1,Lucio Fulci: The Beyond
1932594,155,2,The Strongest Man in the World
2606799,127,4,Fatal Beauty
952156,148,2,Sweet November
716173,171,5,Funny Face
2238060,24,2,My Bloody Valentine
2056022,126,3,Vampire Effect (aka Twins Effect)
1612901,138,4,Star Trek: Voyager: Season 1
1061195,138,5,Star Trek: Voyager: Season 1
1664010,89,4,Chain of Command
2602249,97,1,Mostly Martha
1114324,69,4,WWE: Armageddon 2003
2457095,109,3,No Way Back
789014,57,1,Richard III
507094,18,2,Immortal Beloved
1932594,52,2,The Weather Underground
1639792,72,1,Unknown
1037245,168,3,Smokey and the Bandit Part 3
769702,76,5,I Love Lucy: Season 2
769702,27,1,Sesame Street: Elmo's World: The Street We Live On
2143500,18,3,Immortal Beloved
1033930,18,3,Immortal Beloved
491531,143,1,The Game
1515355,91,5,WWE: Royal Rumble 2005
1639792,144,1,Deepak Chopra: The Way of the Wizard & Alchemy
2537543,77,5,Congo
305344,71,2,Maya Lin: A Strong Clear Vision
447759,133,5,Viva La Bam: Season 1
684876,27,3,Sesame Street: Elmo's World: The Street We Live On
1903324,148,3,Sweet November
743633,113,4,Bruce Lee: A Warrior's Journey
387418,47,1,The Bad and the Beautiful
1673185,58,2,Dragonheart
2457095,24,1,My Bloody Valentine
184705,168,3,Smokey and the Bandit Part 3
2118461,124,3,Cold Blooded
184705,16,3,Screamers
184705,156,3,Husbands and Wives
2584676,108,5,Spartan
769702,5,1,The Rise and Fall of ECW
2291306,16,2,Screamers
769702,155,2,The Strongest Man in the World
1639792,71,1,Maya Lin: A Strong Clear Vision
305344,162,1,John Cleese on How to Irritate People
1792741,50,3,A Yank in the R.A.F.
1935793,90,3,The Lemon Drop Kid
595778,117,2,Silk Stockings
238740,30,3,Something's Gotta Give
684876,162,2,John Cleese on How to Irritate People
1110156,79,3,The Killing
2606799,167,1,The Chorus
1299887,136,4,Cat and the Canary
1903324,113,1,Bruce Lee: A Warrior's Journey
883478,16,3,Screamers
908205,143,4,The Game
647979,77,2,Congo
2056022,166,3,Fame
2439493,152,1,A Little Princess
786312,71,3,Maya Lin: A Strong Clear Vision
1110156,113,3,Bruce Lee: A Warrior's Journey
387418,80,2,Winter Kills
238740,63,3,Crash Dive
1673185,175,4,Reservoir Dogs
2625420,27,2,Sesame Street: Elmo's World: The Street We Live On
305344,41,1,Horror Vision
303948,166,4,Fame
716173,168,4,Smokey and the Bandit Part 3
743633,81,5,Antarctica: IMAX
789014,165,3,Richard Pryor: Live on the Sunset Strip
305344,45,3,The Love Letter
503235,38,1,Daydream Obsession
319058,171,2,Funny Face
305344,17,2,7 Seconds
322009,52,3,The Weather Underground
1110156,16,3,Screamers
1932594,108,3,Spartan
1461435,8,1,What the #$*! Do We Know!?
1792741,161,3,Ninotchka
2237185,6,3,Sick
1037245,156,4,Husbands and Wives
1663888,98,3,The Battle of Algiers: Bonus Material
2625420,114,2,Dominion Tank Police Part 1 & 2
1300759,16,4,Screamers
2606799,66,2,Barbarian Queen 2
387418,3,2,Character
873713,28,3,Lilo and Stitch
1852040,30,2,Something's Gotta Give
1556831,108,3,Spartan
305344,127,2,Fatal Beauty
1037245,110,4,Scandal
1664010,95,5,Dona Herlinda and Her Son
525356,128,4,Mr. Vampire
1673185,83,3,Silkwood
1707198,108,3,Spartan
491531,109,3,No Way Back
716173,28,5,Lilo and Stitch
1927580,96,3,Inside the Space Station
682963,3,3,Character
2118461,95,4,Dona Herlinda and Her Son
2552319,73,3,Davy Crockett: 50th Anniversary Double Feature
1639792,114,1,Dominion Tank Police Part 1 & 2
71594,165,3,Richard Pryor: Live on the Sunset Strip
1227322,166,1,Fame
2584676,26,2,Never Die Alone
818752,117,3,Silk Stockings
2040859,117,1,Silk Stockings
1932594,74,1,6ixtynin9
769702,113,3,Bruce Lee: A Warrior's Journey
1357209,124,3,Cold Blooded
1602153,148,4,Sweet November
305344,143,3,The Game
303948,156,3,Husbands and Wives
1357209,108,3,Spartan
2083367,70,3,Tai Chi: The 24 Forms
1105029,17,1,7 Seconds
2118461,16,5,Screamers
1110156,166,3,Fame
1028463,168,5,Smokey and the Bandit Part 3
530789,73,5,Davy Crockett: 50th Anniversary Double Feature
305344,4,1,Paula Abdul's Get Up & Dance
491531,83,2,Silkwood
2118461,125,4,Nighthawks
387418,106,1,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985
1932594,125,3,Nighthawks
1272379,150,2,Firetrap
74441,58,2,Dragonheart
1707198,46,5,Rudolph the Red-Nosed Reindeer
1710658,55,3,Jade
1037245,106,3,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985
2150746,125,1,Nighthawks
1902838,110,3,Scandal
2457095,170,2,Tomorrow
2238060,48,5,Justice League
1602153,138,4,Star Trek: Voyager: Season 1
1509395,55,4,Jade
1664010,169,4,Cartoon Network Halloween: 9 Creepy Cartoon Capers
2118461,141,3,Goddess of Mercy
1114324,7,3,8 Man
1272379,56,2,Carandiru
2238060,76,4,I Love Lucy: Season 2
1299887,58,2,Dragonheart
818752,25,5,Inspector Morse 31: Death Is Now My Neighbour
1602153,77,2,Congo
507094,161,3,Ninotchka
647979,18,4,Immortal Beloved
387418,140,3,Lost in the Wild
1819462,18,2,Immortal Beloved
303948,110,3,Scandal
743633,155,4,The Strongest Man in the World
1664010,7,3,8 Man
2439493,123,1,Chain of Fools
1806515,170,3,Tomorrow
1298511,160,3,Gormenghast
1114324,79,3,The Killing
507603,174,1,Adam-12: Season 1
1314869,118,3,Rambo: First Blood Part II
1061195,73,5,Davy Crockett: 50th Anniversary Double Feature
2238060,97,2,Mostly Martha
2291306,67,1,Vampire Journals
1876520,29,1,Boycott
386947,46,3,Rudolph the Red-Nosed Reindeer
1903324,58,1,Dragonheart
1061195,83,5,Silkwood
647979,113,4,Bruce Lee: A Warrior's Journey
1903324,26,1,Never Die Alone
2118461,75,3,Grind
1852040,77,3,Congo
491531,168,1,Smokey and the Bandit Part 3
1932594,147,3,Where Sleeping Dogs Lie
2118461,36,4,Lady Chatterley
2056022,18,2,Immortal Beloved
2147527,169,1,Cartoon Network Halloween: 9 Creepy Cartoon Capers
818752,108,2,Spartan
305344,112,2,The Eye of Vichy
2118461,163,4,MTV: Making the Band 2: Best of Season 1
1876520,48,1,Justice League
1977959,97,5,Mostly Martha
1114324,133,3,Viva La Bam: Season 1
2291306,71,2,Maya Lin: A Strong Clear Vision
2118461,80,3,Winter Kills
1029163,109,3,No Way Back
2256485,63,1,Crash Dive
1233297,26,3,Never Die Alone
2056022,172,2,Jack
752642,47,3,The Bad and the Beautiful
305344,101,3,Complete Shamanic Princess
1509395,172,3,Jack
1473980,17,3,7 Seconds
1935793,5,3,The Rise and Fall of ECW
1233297,148,2,Sweet November
507603,143,2,The Game
2584676,171,2,Funny Face
1819462,28,4,Lilo and Stitch
1664010,45,5,The Love Letter
1233297,44,3,Spitfire Grill
1299887,68,4,Invader Zim
1114324,151,3,Sleepover Nightmare
1806515,48,3,Justice League
1029163,50,3,A Yank in the R.A.F.
952156,56,3,Carandiru
1927580,108,4,Spartan
2439493,171,1,Funny Face
1664010,160,4,Gormenghast
1639792,16,1,Screamers
2118461,102,4,Notre Musique
1819462,76,1,I Love Lucy: Season 2
1515355,28,5,Lilo and Stitch
1663888,174,3,Adam-12: Season 1
1602153,125,4,Nighthawks
1298511,44,2,Spitfire Grill
1139570,111,3,Duplex (Widescreen)
1563935,165,5,Richard Pryor: Live on the Sunset Strip
1272379,68,1,Invader Zim
2552319,30,4,Something's Gotta Give
503235,18,4,Immortal Beloved
2552319,47,3,The Bad and the Beautiful
682963,32,3,ABC Primetime: Mel Gibson's The Passion of the Christ
2584676,58,4,Dragonheart
305344,154,1,Demon Warrior Koji
1357209,24,3,My Bloody Valentine
2584676,77,4,Congo
1314869,24,4,My Bloody Valentine
818752,77,1,Congo
1314869,89,2,Chain of Command
2056022,58,3,Dragonheart
2237185,165,4,Richard Pryor: Live on the Sunset Strip
862596,97,1,Mostly Martha
1033930,165,5,Richard Pryor: Live on the Sunset Strip
727242,133,1,Viva La Bam: Season 1
1300759,83,4,Silkwood
1710658,32,4,ABC Primetime: Mel Gibson's The Passion of the Christ
1114324,143,4,The Game
491531,169,1,Cartoon Network Halloween: 9 Creepy Cartoon Capers
873713,122,3,Cube 2: Hypercube
2602249,58,3,Dragonheart
491531,133,3,Viva La Bam: Season 1
2584676,16,4,Screamers
1852040,78,4,Jingle All the Way
1664010,125,5,Nighthawks
1784150,97,3,Mostly Martha
716173,116,5,Bear Cub
1298511,28,4,Lilo and Stitch
1935793,19,1,By Dawn's Early Light
1037245,3,3,Character
74441,167,5,The Chorus
2537543,111,5,Duplex (Widescreen)
1664010,59,3,Sex and the Beauties
1461435,104,1,The Great Race
2056022,147,2,Where Sleeping Dogs Lie
305344,102,1,Notre Musique
1028463,152,5,A Little Princess
2602249,117,3,Silk Stockings
1298511,128,1,Mr. Vampire
525356,94,3,G3: Live in Concert
16272,79,2,The Killing
1556831,117,4,Silk Stockings
1664010,52,5,The Weather Underground
798296,31,1,Classic Albums: Meat Loaf: Bat Out of Hell
305344,92,1,ECW: Cyberslam '99
1602153,58,3,Dragonheart
305344,79,3,The Killing
798296,130,1,Drowning on Dry Land
2118461,111,4,Duplex (Widescreen)
2237185,9,3,Class of Nuke 'Em High 2
595778,118,3,Rambo: First Blood Part II
2143500,173,3,The Devil's Brigade
2634967,33,1,Aqua Teen Hunger Force: Vol. 1
2083367,90,4,The Lemon Drop Kid
1806515,56,3,Carandiru
682963,148,4,Sweet November
1932594,6,2,Sick
1977959,134,2,Spirit Lost
525356,169,2,Cartoon Network Halloween: 9 Creepy Cartoon Capers
794999,167,5,The Chorus
503235,143,3,The Game
1563935,133,4,Viva La Bam: Season 1
789014,127,2,Fatal Beauty
1461435,10,1,Fighter
1663888,60,3,The Libertine
1977959,57,5,Richard III
636262,106,1,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985
1639792,94,1,G3: Live in Concert
2083367,142,3,The Tricky Master
1061195,90,5,The Lemon Drop Kid
525356,126,4,Vampire Effect (aka Twins Effect)
1300759,45,3,The Love Letter
1602153,16,4,Screamers
238740,152,3,A Little Princess
1001129,30,2,Something's Gotta Give
1663888,97,5,Mostly Martha
1461435,101,1,Complete Shamanic Princess
16272,160,2,Gormenghast
1710658,166,4,Fame
2143500,155,2,The Strongest Man in the World
504620,104,1,The Great Race
1028463,113,5,Bruce Lee: A Warrior's Journey
752642,46,3,Rudolph the Red-Nosed Reindeer
503235,22,1,Chump Change
1028463,84,1,The Powerpuff Girls Movie
1563935,2,1,Isle of Man TT 2004 Review
1037245,19,3,By Dawn's Early Light
2237185,145,3,Get Out Your Handkerchiefs
386947,138,2,Star Trek: Voyager: Season 1
2457095,122,3,Cube 2: Hypercube
752642,9,1,Class of Nuke 'Em High 2
504620,103,1,Sanford and Son: Season 6
1771252,44,3,Spitfire Grill
2315012,111,1,Duplex (Widescreen)
1473980,118,4,Rambo: First Blood Part II
1612901,16,3,Screamers
1902838,46,3,Rudolph the Red-Nosed Reindeer
2118461,10,3,Fighter
722591,111,4,Duplex (Widescreen)
2083367,165,4,Richard Pryor: Live on the Sunset Strip
794999,52,5,The Weather Underground
74441,110,3,Scandal
1037245,54,3,We're Not Married
2315012,36,1,Lady Chatterley
595778,28,5,Lilo and Stitch
1461435,57,1,Richard III
1977959,79,4,The Killing
873713,96,1,Inside the Space Station
1806515,160,1,Gormenghast
305344,61,3,Ricky Martin: One Night Only
2147527,111,5,Duplex (Widescreen)
2291306,15,2,Neil Diamond: Greatest Hits Live
2315012,118,2,Rambo: First Blood Part II
2256485,49,1,Devo: The Complete Truth About De-evolution
1473980,88,1,Record of Lodoss War: Chronicles of the Heroic Knight
1852040,118,4,Rambo: First Blood Part II
1146000,167,3,The Chorus
184705,18,4,Immortal Beloved
1876520,113,1,Bruce Lee: A Warrior's Journey
1663888,87,3,Louder Than Bombs
1357209,47,3,The Bad and the Beautiful
57633,156,3,Husbands and Wives
1663888,159,5,Gentlemen of Fortune
1556831,166,1,Fame
1664010,122,5,Cube 2: Hypercube
1515355,27,4,Sesame Street: Elmo's World: The Street We Live On
319058,55,2,Jade
303948,161,3,Ninotchka
1806515,96,3,Inside the Space Station
1612901,77,1,Congo
873713,115,1,Lord Peter Wimsey: Murder Must Advertise
1105029,143,5,The Game
2143500,156,3,Husbands and Wives
1314869,167,1,The Chorus
1139570,16,3,Screamers
305344,40,1,Pitcher and the Pin-Up
305344,123,1,Chain of Fools
636262,162,3,John Cleese on How to Irritate People
798296,165,1,Richard Pryor: Live on the Sunset Strip
1664010,167,5,The Chorus
798296,148,1,Sweet November
387418,15,3,Neil Diamond: Greatest Hits Live
1470123,118,3,Rambo: First Blood Part II
727242,156,1,Husbands and Wives
2040859,166,1,Fame
1299887,80,3,Winter Kills
387418,96,2,Inside the Space Station
1233297,165,4,Richard Pryor: Live on the Sunset Strip
57633,45,2,The Love Letter
1664010,24,5,My Bloody Valentine
2143500,97,3,Mostly Martha
2297136,171,1,Funny Face
1001129,67,2,Vampire Journals
1977959,24,2,My Bloody Valentine
504620,116,1,Bear Cub
1707198,78,3,Jingle All the Way
1902838,83,2,Silkwood
2602249,175,4,Reservoir Dogs
952156,145,2,Get Out Your Handkerchiefs
1029163,156,2,Husbands and Wives
322009,165,4,Richard Pryor: Live on the Sunset Strip
1984086,125,4,Nighthawks
1314869,138,3,Star Trek: Voyager: Season 1
1001129,79,2,The Killing
503235,47,2,The Bad and the Beautiful
1902838,143,2,The Game
2056022,145,2,Get Out Your Handkerchiefs
2439493,5,1,The Rise and Fall of ECW
636262,57,1,Richard III
1556831,47,3,The Bad and the Beautiful
2552319,77,2,Congo
1663888,37,3,Zatoichi's Conspiracy
2537543,83,1,Silkwood
1650301,89,2,Chain of Command
2439493,115,1,Lord Peter Wimsey: Murder Must Advertise
386947,165,4,Richard Pryor: Live on the Sunset Strip
1664010,35,5,Ferngully 2: The Magical Rescue
386947,143,3,The Game
636262,160,1,Gormenghast
883478,3,1,Character
1233297,146,2,Cannibal Women in the Avocado Jungle of Death
2606799,97,2,Mostly Martha
57633,152,3,A Little Princess
525356,174,1,Adam-12: Season 1
1166912,55,3,Jade
862596,162,1,John Cleese on How to Irritate People
1272379,89,1,Chain of Command
1105029,71,3,Maya Lin: A Strong Clear Vision
1556831,6,1,Sick
2291306,78,1,Jingle All the Way
74441,80,3,Winter Kills
2291306,126,1,Vampire Effect (aka Twins Effect)
1563935,118,3,Rambo: First Blood Part II
1792741,82,4,The Frogmen
1114324,138,4,Star Trek: Voyager: Season 1
386947,25,2,Inspector Morse 31: Death Is Now My Neighbour
1473980,97,1,Mostly Martha
1029163,152,2,A Little Princess
2238060,32,5,ABC Primetime: Mel Gibson's The Passion of the Christ
794999,138,5,Star Trek: Voyager: Season 1
794999,44,5,Spitfire Grill
386947,173,3,The Devil's Brigade
873713,3,1,Character
1470123,58,2,Dragonheart
2634967,126,1,Vampire Effect (aka Twins Effect)
798296,55,1,Jade
595778,26,2,Never Die Alone
1298511,115,1,Lord Peter Wimsey: Murder Must Advertise
1403217,30,4,Something's Gotta Give
71594,83,3,Silkwood
818752,36,3,Lady Chatterley
507603,127,1,Fatal Beauty
1515355,81,4,Antarctica: IMAX
1114324,33,4,Aqua Teen Hunger Force: Vol. 1
387418,38,2,Daydream Obsession
525356,114,3,Dominion Tank Police Part 1 & 2
2297136,148,3,Sweet November
2238060,167,3,The Chorus
2248080,108,3,Spartan
789014,30,4,Something's Gotta Give
1852040,131,1,Arachnid
1233297,113,3,Bruce Lee: A Warrior's Journey
447759,83,5,Silkwood
504620,155,2,The Strongest Man in the World
387418,48,2,Justice League
1664010,170,4,Tomorrow
1473980,57,3,Richard III
818752,44,4,Spitfire Grill
1927580,175,5,Reservoir Dogs
952156,171,4,Funny Face
2606799,148,2,Sweet November
387418,17,3,7 Seconds
1819462,174,3,Adam-12: Season 1
1819462,33,1,Aqua Teen Hunger Force: Vol. 1
727242,83,1,Silkwood
1710658,122,3,Cube 2: Hypercube
1903324,24,1,My Bloody Valentine
818752,48,2,Justice League
305344,104,2,The Great Race
387418,135,1,GTO: Great Teacher Onizuka: Set 2
1314869,136,2,Cat and the Canary
303948,142,3,The Tricky Master
504620,126,1,Vampire Effect (aka Twins Effect)
303948,111,4,Duplex (Widescreen)
1110156,127,3,Fatal Beauty
2118461,142,4,The Tricky Master
1515355,23,4,Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo
2056022,24,2,My Bloody Valentine
2040859,39,1,Love Reinvented
1227322,116,1,Bear Cub
